KATALOGVERSION_ID	MDC_CODE	BASISDRG_CODE	DRG_ID	DRG_NAME	DRG_CODE	DRG_PARTITION
2003	5	F71	2003_F71B	Nicht schwere kardiale Arrhythmie und Erregungsleitungsstörungen ohne äußerst schwere oder schwere CC	F71B	M
2003	5	F72	2003_F72A	Instabile Angina pectoris mit äußerst schweren oder schweren CC	F72A	M
2003	5	F72	2003_F72B	Instabile Angina pectoris ohne äußerst schwere oder schwere CC	F72B	M
2003	5	F73	2003_F73A	Synkope und Kollaps mit äußerst schweren oder schweren CC	F73A	M
2003	5	F73	2003_F73B	Synkope und Kollaps ohne äußerst schwere oder schwere CC	F73B	M
2003	5	F74	2003_F74Z	Thoraxschmerz	F74Z	M
2003	5	F75	2003_F75A	Andere Krankheiten des Kreislaufsystems mit äußerst schweren CC	F75A	M
2003	5	F75	2003_F75B	Andere Krankheiten des Kreislaufsystems mit schweren CC	F75B	M
2003	5	F75	2003_F75C	Andere Krankheiten des Kreislaufsystems ohne äußerst schwere oder schwere CC	F75C	M
2003	6	G01	2003_G01A	Rektumresektion mit äußerst schweren CC	G01A	O
2003	6	G01	2003_G01B	Rektumresektion ohne äußerst schwere CC	G01B	O
2003	6	G02	2003_G02A	Große Eingriffe an Dünn- und Dickdarm mit äußerst schweren CC	G02A	O
2003	6	G02	2003_G02B	Große Eingriffe an Dünn- und Dickdarm ohne äußerst schwere CC	G02B	O
2003	6	G03	2003_G03A	Eingriffe an Magen, Ösophagus und Duodenum bei bösartiger Neubildung	G03A	O
2003	6	G03	2003_G03B	Eingriffe an Magen, Ösophagus und Duodenum außer bei bösartiger Neubildung mit äußerst schweren oder schweren CC	G03B	O
2003	6	G03	2003_G03C	Eingriffe an Magen, Ösophagus und Duodenum außer bei bösartiger Neubildung ohne äußerst schwere oder schwere CC	G03C	O
2003	6	G04	2003_G04A	Adhäsiolyse am Peritoneum, Alter > 49 Jahre mit CC	G04A	O
2003	6	G04	2003_G04B	Adhäsiolyse am Peritoneum, Alter < 50 Jahre mit CC oder Alter > 49 Jahre ohne CC	G04B	O
2003	6	G04	2003_G04C	Adhäsiolyse am Peritoneum, Alter < 50 Jahre ohne CC	G04C	O
2003	6	G05	2003_G05A	Kleine Eingriffe an Dünn- und Dickdarm mit CC	G05A	O
2003	6	G05	2003_G05B	Kleine Eingriffe an Dünn- und Dickdarm ohne CC	G05B	O
2003	6	G06	2003_G06Z	Pyloromyotomie	G06Z	O
2003	6	G07	2003_G07A	Appendektomie mit äußerst schweren oder schweren CC	G07A	O
2003	6	G07	2003_G07B	Appendektomie ohne äußerst schwere oder schwere CC	G07B	O
2003	6	G08	2003_G08Z	Eingriffe bei Bauchwandhernien, Nabelhernien und anderen Hernien, Alter > 0 Jahre	G08Z	O
2003	6	G09	2003_G09Z	Eingriffe bei Leisten- und Schenkelhernien, Alter > 0 Jahre	G09Z	O
2003	6	G10	2003_G10Z	Eingriffe bei Hernien, Alter < 1 Jahr	G10Z	O
2003	6	G11	2003_G11A	Eingriffe an Anus und Enterostoma mit äußerst schweren oder schweren CC	G11A	O
2003	6	G11	2003_G11B	Eingriffe an Anus und Enterostoma ohne äußerst schwere oder schwere CC	G11B	O
2003	6	G12	2003_G12A	Andere OR-Prozeduren an den Verdauungsorganen mit äußerst schweren oder schweren CC oder bei bösartiger Neubildung	G12A	O
2003	6	G12	2003_G12B	Andere OR-Prozeduren an den Verdauungsorganen ohne äußerst schwere oder schwere CC außer bei bösartiger Neubildung	G12B	O
2003	6	G40	2003_G40A	Komplexe therapeutische Gastroskopie bei schweren Krankheiten der Verdauungsorgane mit äußerst schweren oder schweren CC oder komplizierendem Eingriff	G40A	A
2003	6	G40	2003_G40B	Komplexe therapeutische Gastroskopie bei schweren Krankheiten der Verdauungsorgane ohne äußerst schwere oder schwere CC oder komplizierenden Eingriff	G40B	A
2003	6	G41	2003_G41A	Komplexe therapeutische Gastroskopie bei nicht schweren Krankheiten der Verdauungsorgane	G41A	A
2003	6	G41	2003_G41B	Komplexe therapeutische Gastroskopie bei nicht schweren Krankheiten der Verdauungsorgane, ein Belegungstag	G41B	A
2003	6	G42	2003_G42A	Andere Gastroskopie bei schweren Krankheiten der Verdauungsorgane	G42A	A
2003	6	G42	2003_G42B	Andere Gastroskopie bei schweren Krankheiten der Verdauungsorgane, ein Belegungstag	G42B	A
2003	6	G43	2003_G43Z	Komplexe therapeutische Koloskopie	G43Z	A
2003	6	G44	2003_G44A	Andere Koloskopie mit äußerst schweren oder schweren CC oder komplizierendem Eingriff	G44A	A
2003	6	G44	2003_G44B	Andere Koloskopie ohne äußerst schwere oder schwere CC oder komplizierenden Eingriff	G44B	A
2003	6	G44	2003_G44C	Andere Koloskopie, ein Belegungstag	G44C	A
2003	6	G45	2003_G45A	Andere Gastroskopie bei nicht schweren Krankheiten der Verdauungsorgane	G45A	A
2003	6	G45	2003_G45B	Andere Gastroskopie bei nicht schweren Krankheiten der Verdauungsorgane, ein Belegungstag	G45B	A
2003	6	G60	2003_G60A	Bösartige Neubildung der Verdauungsorgane mit äußerst schweren oder schweren CC	G60A	M
2003	6	G60	2003_G60B	Bösartige Neubildung der Verdauungsorgane ohne äußerst schwere oder schwere CC	G60B	M
2003	6	G61	2003_G61A	Gastrointestinale Blutung, Alter < 65 Jahre mit äußerst schweren oder schweren CC oder Alter > 64 Jahre	G61A	M
2003	6	G61	2003_G61B	Gastrointestinale Blutung, Alter < 65 Jahre ohne äußerst schwere oder schwere CC	G61B	M
2003	6	G62	2003_G62Z	Kompliziertes peptisches Ulkus	G62Z	M
2003	6	G63	2003_G63Z	Unkompliziertes peptisches Ulkus	G63Z	M
2003	6	G64	2003_G64Z	Entzündliche Darmerkrankung	G64Z	M
2003	6	G65	2003_G65A	Obstruktion des Verdauungstraktes mit CC	G65A	M
2003	6	G65	2003_G65B	Obstruktion des Verdauungstraktes ohne CC	G65B	M
2003	6	G66	2003_G66A	Abdominalschmerz oder mesenteriale Lymphadenitis mit CC	G66A	M
2003	6	G66	2003_G66B	Abdominalschmerz oder mesenteriale Lymphadenitis ohne CC	G66B	M
2003	6	G67	2003_G67A	Ösophagitis, Gastroenteritis und verschiedene Erkrankungen der Verdauungsorgane, Alter > 9 Jahre mit äußerst schweren oder schweren CC	G67A	M
2003	6	G67	2003_G67B	Ösophagitis, Gastroenteritis und verschiedene Erkrankungen der Verdauungsorgane, Alter > 9 Jahre ohne äußerst schwere oder schwere CC	G67B	M
2003	6	G68	2003_G68A	Gastroenteritis, Alter < 10 Jahre mit CC	G68A	M
2003	6	G68	2003_G68B	Gastroenteritis, Alter < 10 Jahre ohne CC	G68B	M
2003	6	G69	2003_G69Z	Ösophagitis und verschiedene Erkrankungen der Verdauungsorgane, Alter < 10 Jahre	G69Z	M
2003	6	G70	2003_G70A	Andere Krankheiten der Verdauungsorgane mit CC	G70A	M
2003	6	G70	2003_G70B	Andere Krankheiten der Verdauungsorgane ohne CC	G70B	M
2003	7	H01	2003_H01A	Eingriffe an Pankreas und Leber und portosystemische Shunt-Operationen mit äußerst schweren CC	H01A	O
2003	7	H01	2003_H01B	Eingriffe an Pankreas und Leber und portosystemische Shunt-Operationen mit schweren oder mäßig schweren CC	H01B	O
2003	7	H01	2003_H01C	Eingriffe an Pankreas und Leber und portosystemische Shunt-Operationen ohne CC	H01C	O
2003	7	H02	2003_H02A	Große Eingriffe an Gallenblase und Gallenwegen bei bösartiger Neubildung	H02A	O
2003	7	H02	2003_H02B	Große Eingriffe an Gallenblase und Gallenwegen außer bei bösartiger Neubildung mit äußerst schweren oder schweren CC	H02B	O
2003	7	H02	2003_H02C	Große Eingriffe an Gallenblase und Gallenwegen außer bei bösartiger Neubildung ohne äußerst schwere oder schwere CC	H02C	O
2003	7	H03	2003_H03A	Cholezystektomie mit endoskopischem Gallenwegseingriff mit äußerst schweren oder schweren CC	H03A	O
2003	7	H03	2003_H03B	Cholezystektomie mit endoskopischem Gallenwegseingriff ohne äußerst schwere oder schwere CC	H03B	O
2003	7	H04	2003_H04A	Cholezystektomie ohne endoskopischen Gallenwegseingriff mit äußerst schweren oder schweren CC	H04A	O
2003	7	H04	2003_H04B	Cholezystektomie ohne endoskopischen Gallenwegseingriff ohne äußerst schwere oder schwere CC	H04B	O
2003	7	H05	2003_H05A	Diagnostische Eingriffe am hepatobiliären System mit äußerst schweren oder schweren CC	H05A	O
2003	7	H05	2003_H05B	Diagnostische Eingriffe am hepatobiliären System ohne äußerst schwere oder schwere CC	H05B	O
2003	7	H06	2003_H06Z	Andere OR-Prozeduren an hepatobiliärem System und Pankreas	H06Z	O
2003	7	H40	2003_H40Z	Endoskopische Eingriffe bei Ösophagusvarizenblutung	H40Z	A
2003	7	H41	2003_H41A	Komplexe therapeutische ERCP mit äußerst schweren oder schweren CC	H41A	A
2003	7	H41	2003_H41B	Komplexe therapeutische ERCP ohne äußerst schwere oder schwere CC	H41B	A
2003	7	H42	2003_H42A	Andere therapeutische ERCP mit äußerst schweren oder schweren CC	H42A	A
2003	10	K60	2003_K60B	Diabetes mellitus ohne äußerst schwere oder schwere CC	K60B	M
2003	10	K61	2003_K61Z	Schwere Ernährungsstörungen	K61Z	M
2003	10	K62	2003_K62A	Verschiedene Stoffwechselerkrankungen mit äußerst schweren CC	K62A	M
2003	10	K62	2003_K62B	Verschiedene Stoffwechselerkrankungen mit schweren CC oder Alter > 74 Jahre ohne schwere CC	K62B	M
2003	10	K62	2003_K62C	Verschiedene Stoffwechselerkrankungen ohne äußerst schwere oder schwere CC, Alter < 75 Jahre	K62C	M
2003	10	K63	2003_K63Z	Angeborene Stoffwechselstörungen	K63Z	M
2003	10	K64	2003_K64A	Endokrinopathien mit äußerst schweren oder schweren CC	K64A	M
2003	10	K64	2003_K64B	Endokrinopathien ohne äußerst schwere oder schwere CC	K64B	M
2003	11	L01	2003_L01A	Nierentransplantation mit äußerst schweren oder schweren CC	L01A	O
2003	11	L01	2003_L01B	Nierentransplantation ohne äußerst schwere oder schwere CC	L01B	O
2003	11	L02	2003_L02Z	Operatives Einbringen eines Peritonealdialysekatheters	L02Z	O
2003	11	L03	2003_L03A	Nieren-, Ureter- und große Harnblasen-Eingriffe bei Neubildung mit äußerst schweren oder schweren CC	L03A	O
2003	11	L03	2003_L03B	Nieren-, Ureter- und große Harnblasen-Eingriffe bei Neubildung ohne äußerst schwere oder schwere CC	L03B	O
2003	11	L04	2003_L04A	Nieren-, Ureter- und große Harnblasen-Eingriffe außer bei Neubildung mit äußerst schweren oder schweren CC	L04A	O
2003	11	L04	2003_L04B	Nieren-, Ureter- und große Harnblasen-Eingriffe außer bei Neubildung ohne äußerst schwere oder schwere CC	L04B	O
2003	11	L05	2003_L05A	Transurethrale Prostataresektion mit äußerst schweren oder schweren CC	L05A	O
2003	11	L05	2003_L05B	Transurethrale Prostataresektion ohne äußerst schwere oder schwere CC	L05B	O
2003	11	L06	2003_L06A	Kleine Eingriffe an der Harnblase mit äußerst schweren oder schweren CC	L06A	O
2003	11	L06	2003_L06B	Kleine Eingriffe an der Harnblase ohne äußerst schwere oder schwere CC	L06B	O
2003	11	L07	2003_L07A	Transurethrale Eingriffe außer Prostataresektion mit äußerst schweren oder schweren CC	L07A	O
2003	11	L07	2003_L07B	Transurethrale Eingriffe außer Prostataresektion ohne äußerst schwere oder schwere CC	L07B	O
2003	11	L08	2003_L08A	Eingriffe an der Urethra mit CC	L08A	O
2003	11	L08	2003_L08B	Eingriffe an der Urethra ohne CC	L08B	O
2003	11	L09	2003_L09A	Andere Eingriffe bei Erkrankungen der Harnorgane mit äußerst schweren CC	L09A	O
2003	11	L09	2003_L09B	Andere Eingriffe bei Erkrankungen der Harnorgane mit schweren CC	L09B	O
2003	11	L09	2003_L09C	Andere Eingriffe bei Erkrankungen der Harnorgane ohne äußerst schwere oder schwere CC	L09C	O
2003	11	L40	2003_L40Z	Ureteroskopie	L40Z	A
2003	11	L41	2003_L41Z	Urethrozystoskopie ohne CC	L41Z	A
2003	11	L42	2003_L42Z	Extrakorporale Stoßwellenlithotripsie (ESWL) bei Harnsteinen	L42Z	A
2003	11	L60	2003_L60A	Niereninsuffizienz mit äußerst schweren CC	L60A	M
2003	11	L60	2003_L60B	Niereninsuffizienz mit schweren CC oder Alter > 69 Jahre ohne schwere CC	L60B	M
2003	11	L60	2003_L60C	Niereninsuffizienz, Alter < 70 Jahre ohne äußerst schwere oder schwere CC	L60C	M
2003	11	L61	2003_L61Z	Stationäre Aufnahme zur Dialyse	L61Z	M
2003	11	L62	2003_L62A	Neubildungen der Harnorgane mit äußerst schweren oder schweren CC	L62A	M
2003	11	L62	2003_L62B	Neubildungen der Harnorgane ohne äußerst schwere oder schwere CC	L62B	M
2003	11	L63	2003_L63A	Infektionen der Harnorgane, Alter > 69 Jahre mit äußerst schweren CC	L63A	M
2003	11	L63	2003_L63B	Infektionen der Harnorgane, Alter > 69 Jahre ohne äußerst schwere CC	L63B	M
2003	11	L63	2003_L63C	Infektionen der Harnorgane, Alter < 70 Jahre	L63C	M
2003	11	L64	2003_L64Z	Harnsteine und Harnwegsobstruktion	L64Z	M
2003	11	L65	2003_L65A	Beschwerden und Symptome der Harnorgane mit äußerst schweren oder schweren CC	L65A	M
2003	11	L65	2003_L65B	Beschwerden und Symptome der Harnorgane ohne äußerst schwere oder schwere CC	L65B	M
2003	11	L66	2003_L66Z	Urethrastriktur	L66Z	M
2003	11	L67	2003_L67A	Andere Krankheiten der Harnorgane mit äußerst schweren CC	L67A	M
2003	11	L67	2003_L67B	Andere Krankheiten der Harnorgane mit schweren CC	L67B	M
2003	11	L67	2003_L67C	Andere Krankheiten der Harnorgane ohne äußerst schwere oder schwere CC	L67C	M
2003	12	M01	2003_M01Z	Große Eingriffe an den Beckenorganen beim Mann	M01Z	O
2003	12	M02	2003_M02A	Transurethrale Prostataresektion mit äußerst schweren oder schweren CC	M02A	O
2003	12	M02	2003_M02B	Transurethrale Prostataresektion ohne äußerst schwere oder schwere CC	M02B	O
2003	12	M03	2003_M03A	Eingriffe am Penis mit CC	M03A	O
2003	12	M03	2003_M03B	Eingriffe am Penis ohne CC	M03B	O
2003	12	M04	2003_M04A	Eingriffe am Hoden mit CC	M04A	O
2003	12	M04	2003_M04B	Eingriffe am Hoden ohne CC	M04B	O
2003	12	M05	2003_M05Z	Zirkumzision	M05Z	O
2003	12	M06	2003_M06A	Andere OR-Prozeduren an den männlichen Geschlechtsorganen bei bösartiger Neubildung	M06A	O
2003	12	M06	2003_M06B	Andere OR-Prozeduren an den männlichen Geschlechtsorganen außer bei bösartiger Neubildung	M06B	O
2003	12	M40	2003_M40Z	Urethrozystoskopie ohne CC	M40Z	A
2003	12	M60	2003_M60A	Bösartige Neubildungen der männlichen Geschlechtsorgane mit äußerst schweren oder schweren CC	M60A	M
2003	12	M60	2003_M60B	Bösartige Neubildungen der männlichen Geschlechtsorgane ohne äußerst schwere oder schwere CC	M60B	M
2003	12	M61	2003_M61A	Benigne Prostatahyperplasie mit äußerst schweren oder schweren CC	M61A	M
2003	12	M61	2003_M61B	Benigne Prostatahyperplasie ohne äußerst schwere oder schwere CC	M61B	M
2003	12	M62	2003_M62A	Infektion/Entzündung der männlichen Geschlechtsorgane mit CC	M62A	M
2003	12	M62	2003_M62B	Infektion/Entzündung der männlichen Geschlechtsorgane ohne CC	M62B	M
2003	12	M63	2003_M63Z	Sterilisation beim Mann	M63Z	M
2003	12	M64	2003_M64Z	Andere Krankheiten der männlichen Geschlechtsorgane	M64Z	M
2003	13	N01	2003_N01Z	Beckeneviszeration bei der Frau und radikale Vulvektomie	N01Z	O
2003	13	N02	2003_N02A	Eingriffe an Uterus und Adnexen bei bösartiger Neubildung der Ovarien oder Adnexe mit CC	N02A	O
2003	13	N02	2003_N02B	Eingriffe an Uterus und Adnexen bei bösartiger Neubildung der Ovarien oder Adnexe ohne CC	N02B	O
2003	13	N03	2003_N03A	Eingriffe an Uterus und Adnexen bei bösartiger Neubildung anderer Organe mit CC	N03A	O
2003	13	N03	2003_N03B	Eingriffe an Uterus und Adnexen bei bösartiger Neubildung anderer Organe ohne CC	N03B	O
2003	13	N04	2003_N04Z	Hysterektomie außer bei bösartiger Neubildung	N04Z	O
2003	13	N05	2003_N05A	Ovariektomien und komplexe Eingriffe an den Tubae uterinae außer bei bösartiger Neubildung mit äußerst schweren oder schweren CC	N05A	O
2003	13	N05	2003_N05B	Ovariektomien und komplexe Eingriffe an den Tubae uterinae außer bei bösartiger Neubildung ohne äußerst schwere oder schwere CC	N05B	O
2003	13	N06	2003_N06Z	Rekonstruktive Eingriffe an den weiblichen Geschlechtsorganen	N06Z	O
2003	13	N07	2003_N07Z	Andere Eingriffe an Uterus und Adnexen außer bei bösartiger Neubildung	N07Z	O
2003	13	N08	2003_N08Z	Endoskopische Eingriffe an den weiblichen Geschlechtsorganen	N08Z	O
2003	13	N09	2003_N09Z	Konisation und Eingriffe an Vagina, Zervix und Vulva	N09Z	O
2003	13	N10	2003_N10Z	Diagnostische Kürettage oder diagnostische Hysteroskopie	N10Z	O
2003	13	N11	2003_N11A	Andere OR-Prozeduren an den weiblichen Geschlechtsorganen, Alter > 64 Jahre oder bei bösartiger Neubildung oder mit CC	N11A	O
2003	8	I20	2003_I20Z	Eingriffe am Fuß	I20Z	O
2003	8	I21	2003_I21Z	Lokale Exzision und Entfernung von Osteosynthesematerial an Hüftgelenk und Femur	I21Z	O
2003	8	I22	2003_I22Z	Große Eingriffe an Handgelenk, Hand und Daumen	I22Z	O
2003	8	I23	2003_I23Z	Lokale Exzision und Entfernung von Osteosynthesematerial außer an Hüftgelenk und Femur	I23Z	O
2003	8	I24	2003_I24Z	Arthroskopie einschließlich Biopsie	I24Z	O
2003	8	I25	2003_I25Z	Diagnostische Eingriffe an Knochen und Gelenken einschließlich Biopsie	I25Z	O
2003	8	I26	2003_I26Z	Andere Eingriffe an Handgelenk und Hand	I26Z	O
2003	8	I27	2003_I27Z	Eingriffe am Weichteilgewebe	I27Z	O
2003	8	I28	2003_I28A	Andere Eingriffe am Bindegewebe mit CC	I28A	O
2003	8	I28	2003_I28B	Andere Eingriffe am Bindegewebe ohne CC	I28B	O
2003	8	I60	2003_I60Z	Frakturen am Femurschaft und offene Frakturen an den Femurkondylen	I60Z	M
2003	8	I61	2003_I61Z	Andere Frakturen am Femur	I61Z	M
2003	8	I62	2003_I62A	Frakturen an Becken und Schenkelhals mit äußerst schweren CC	I62A	M
2003	8	I62	2003_I62B	Frakturen an Becken und Schenkelhals mit schweren CC	I62B	M
2003	8	I62	2003_I62C	Frakturen an Becken und Schenkelhals ohne äußerst schwere oder schwere CC	I62C	M
2003	8	I63	2003_I63Z	Verstauchung, Zerrung und Luxation an Hüftgelenk, Becken und Oberschenkel	I63Z	M
2003	8	I64	2003_I64A	Osteomyelitis, Alter < 65 Jahre mit äußerst schweren oder schweren CC oder Alter > 64 Jahre	I64A	M
2003	8	I64	2003_I64B	Osteomyelitis, Alter < 65 Jahre ohne äußerst schwere oder schwere CC	I64B	M
2003	8	I65	2003_I65A	Bösartige Neubildung des Bindegewebes einschließlich pathologische Fraktur, Alter > 64 Jahre	I65A	M
2003	8	I65	2003_I65B	Bösartige Neubildung des Bindegewebes einschließlich pathologische Fraktur, Alter < 65 Jahre	I65B	M
2003	8	I66	2003_I66A	Andere Erkrankungen des Bindegewebes, Alter < 65 Jahre mit äußerst schweren oder schweren CC oder Alter > 64 Jahre	I66A	M
2003	8	I66	2003_I66B	Andere Erkrankungen des Bindegewebes, Alter < 65 Jahre ohne äußerst schwere oder schwere CC	I66B	M
2003	8	I67	2003_I67A	Septische Arthritis mit äußerst schweren oder schweren CC	I67A	M
2003	8	I67	2003_I67B	Septische Arthritis ohne äußerst schwere oder schwere CC	I67B	M
2003	8	I68	2003_I68A	Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich ohne Schmerztherapie/Myelographie, Alter < 75 Jahre mit CC oder Alter > 74 Jahre	I68A	M
2003	8	I68	2003_I68B	Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich ohne Schmerztherapie/Myelographie, Alter < 75 Jahre ohne CC	I68B	M
2003	8	I68	2003_I68C	Nicht operativ behandelte Erkrankungen und Verletzungen im Wirbelsäulenbereich mit Schmerztherapie/Myelographie	I68C	M
2003	8	I69	2003_I69A	Knochenkrankheiten und spezifische Arthropathien, Alter > 74 Jahre mit äußerst schweren oder schweren CC	I69A	M
2003	8	I69	2003_I69B	Knochenkrankheiten und spezifische Arthropathien, Alter > 74 Jahre ohne äußerst schwere oder schwere CC	I69B	M
2003	8	I69	2003_I69C	Knochenkrankheiten und spezifische Arthropathien, Alter < 75 Jahre	I69C	M
2003	8	I70	2003_I70Z	Unspezifische Arthropathien	I70Z	M
2003	8	I71	2003_I71A	Muskel- und Sehnenerkrankungen, Alter > 69 Jahre mit CC	I71A	M
2003	8	I71	2003_I71B	Muskel- und Sehnenerkrankungen, Alter < 70 Jahre mit CC oder Alter > 69 Jahre ohne CC	I71B	M
2003	8	I71	2003_I71C	Muskel- und Sehnenerkrankungen, Alter < 70 Jahre ohne CC	I71C	M
2003	8	I72	2003_I72A	Entzündung von Sehnen, Muskeln und Schleimbeuteln, Alter < 80 Jahre mit äußerst schweren oder schweren CC oder Alter > 79 Jahre	I72A	M
2003	8	I72	2003_I72B	Entzündung von Sehnen, Muskeln und Schleimbeuteln, Alter < 80 Jahre ohne äußerst schwere oder schwere CC	I72B	M
2003	8	I73	2003_I73A	Nachbehandlung bei Erkrankungen des Bindegewebes, Alter > 59 Jahre mit äußerst schweren oder schweren CC	I73A	M
2003	8	I73	2003_I73B	Nachbehandlung bei Erkrankungen des Bindegewebes, Alter < 60 Jahre mit äußerst schweren oder schweren CC oder Alter > 59 Jahre ohne äußerst schwere oder schwere CC	I73B	M
2003	8	I73	2003_I73C	Nachbehandlung bei Erkrankungen des Bindegewebes, Alter < 60 Jahre ohne äußerst schwere oder schwere CC	I73C	M
2003	8	I74	2003_I74A	Verletzung an Unterarm, Handgelenk, Hand oder Fuß, Alter > 74 Jahre mit CC	I74A	M
2003	8	I74	2003_I74B	Verletzung an Unterarm, Handgelenk, Hand oder Fuß, Alter < 75 Jahre mit CC oder Alter > 74 Jahre ohne CC	I74B	M
2003	8	I74	2003_I74C	Verletzung an Unterarm, Handgelenk, Hand oder Fuß, Alter < 75 Jahre ohne CC	I74C	M
2003	8	I75	2003_I75A	Verletzung an Schultergelenk, Arm, Ellenbogengelenk, Kniegelenk, Bein oder Sprunggelenk, Alter > 64 Jahre mit CC	I75A	M
2003	8	I75	2003_I75B	Verletzung an Schultergelenk, Arm, Ellenbogengelenk, Kniegelenk, Bein oder Sprunggelenk, Alter < 65 Jahre mit CC oder Alter > 64 Jahre ohne CC	I75B	M
2003	8	I75	2003_I75C	Verletzung an Schultergelenk, Arm, Ellenbogengelenk, Kniegelenk, Bein oder Sprunggelenk, Alter < 65 Jahre ohne CC	I75C	M
2003	8	I76	2003_I76A	Andere Erkrankungen des Bindegewebes, Alter > 69 Jahre mit CC	I76A	M
2003	8	I76	2003_I76B	Andere Erkrankungen des Bindegewebes, Alter < 70 Jahre mit CC oder Alter > 69 Jahre ohne CC	I76B	M
2003	8	I76	2003_I76C	Andere Erkrankungen des Bindegewebes, Alter < 70 Jahre ohne CC	I76C	M
2003	9	J01	2003_J01Z	Gewebetransplantation mit mikrovaskulärer Anastomosierung bei Erkrankung der Haut, Unterhaut und Mamma	J01Z	O
2003	9	J02	2003_J02A	Hauttransplantation/Lappenplastik an der unteren Extremität bei Ulkus oder Infektion/Entzündung der Unterhaut mit äußerst schweren CC	J02A	O
2003	9	J02	2003_J02B	Hauttransplantation/Lappenplastik an der unteren Extremität bei Ulkus oder Infektion/Entzündung der Unterhaut ohne äußerst schwere CC	J02B	O
2003	9	J03	2003_J03A	Hauttransplantation/Lappenplastik an der unteren Extremität außer bei Ulkus oder Infektion/Entzündung der Unterhaut mit äußerst schweren oder schweren CC	J03A	O
